,text,labels
6966,[C][=C][C][=C][Branch2][Ring1][Ring1][C][=C][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][N][C][=C][Ring2][Ring1][C],1.0
4088,[C][C][=C][C][Branch1][C][C][=C][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][P][=Branch1][C][=O][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][=C][Ring2][Ring1][=N],0.0
6388,[C][C][O][P][=Branch1][C][=S][Branch1][Ring2][O][C][C][S][C][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],1.0
4642,[O][=P][Branch1][C][O][Branch1][C][O][C][Branch1][C][O][Branch1][#C][C][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][P][=Branch1][C][=O][Branch1][C][O][O],0.0
1244,[C][C][/C][=Branch1][P][=C][Branch1][Ring1][/C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],1.0
4415,[C][N][Branch1][C][C][C][C][O][C][Branch1][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1].[O][=C][Branch1][C][O][C][C][C][=Branch1][C][=O][O],1.0
4944,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O-1].[O][C][C][NH1+1][Branch1][Ring2][C][C][O][C][C][O],1.0
7275,[C][C][=C][C][Branch2][Ring2][=Branch1][C][Branch1][S][C][=C][C][Branch1][C][C][=C][Branch1][C][O][C][=C][Ring1][Branch2][C][O][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring2][=C][Branch1][C][C][C][=C][Ring2][Ring1][O][O],1.0
7551,[O][=C][Branch2][Ring1][C][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][O],0.0
6854,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C@@H1][Branch2][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],1.0
7435,[C][C][C][C][C][C][C][C][C][C][C][=O],1.0
6264,[C][C][O][P][=Branch1][C][=S][Branch1][Ring2][O][C][C][O][C][N][=C][Branch1][C][Cl][N][Branch1][=Branch1][C][Branch1][C][C][C][N][=Ring1][=Branch2],0.0
4046,[O][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
6145,[Cl][C][=C][C][=C][Branch2][Ring1][#Branch1][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Branch1][C][Cl][Branch1][C][Cl][Cl][C][=C][Ring2][Ring1][C],1.0
6227,[C][O][N][=C][Branch2][Ring2][Branch1][C][=Branch1][C][=O][N][C@@H1][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch1][Branch2][C][O][C][Branch1][C][N][=O][C][S][C@H1][Ring1][P][Ring1][=C][C][=C][C][=C][O][Ring1][Branch1],1.0
36,[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][Branch1][C][Cl][=C][Ring1][Branch2],0.0
470,[C][C][N][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][Branch1][#Branch2][C@H1][Branch1][C][C][N][Branch1][C][C][C][=C][Ring1][O],0.0
2334,[C][C@@H1][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][F][C@@H1][Branch1][C][O][C][C@][Ring2][Ring1][C][Branch1][C][C][C@@][Ring2][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O],0.0
3260,[N][C][C][C][C][=C][NH1][N][=Ring1][Branch1],0.0
6573,[C][N][C][=Branch1][C][=O][O][/N][=C][Branch1][C][\C][C][Branch1][C][C][S][Branch1][C][C][=Branch1][C][=O][=O],0.0
1110,[O][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
5436,[O][=P][Branch1][C][O-1][Branch1][C][O-1][O][P][=Branch1][C][=O][Branch1][C][O-1][O-1],1.0
7373,[C][N][Branch1][C][C][C][C][C@@H1][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1],0.0
1080,[N][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N],1.0
3835,[C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][C][=Branch1][Branch1][=C][Ring2][Ring1][C][C][Ring1][P][=C][Ring1][#C][C][Ring1][=N][=C][Ring1][O][Ring1][#Branch1],0.0
2415,[C][C][C][C][C][C][O][C][Branch1][C][C][S][Ring1][#Branch1],0.0
7096,[C][O][C][Branch1][C][C][C][O][C][Branch1][C][C][C][O][C][Branch1][C][C][C][O],0.0
2752,[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],1.0
516,[C][C][C][C][=N][N][Branch1][C][C][C][C][=Branch1][C][=O][NH1][C][Branch2][Ring1][P][C][=C][C][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=C][C][=C][Ring1][S][O][C][C][=N][C][Ring2][Ring1][=C][=Ring2][Ring1][#Branch2].[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],0.0
5000,[C][#C][C@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C][Ring1][#Branch1][=C][Ring1][O][C][=C][C@@][Ring1][#C][Ring2][Ring1][Ring1][C][C],1.0
126,[C][C][C][Si][Branch1][Ring1][O][C][Branch1][Ring1][O][C][O][C],0.0
5087,[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1],1.0
7735,[C][=C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][O][C][C][C][C][C][Ring1][Branch1][C][C][=C][C][C][Ring1][Branch2][Ring1][Branch1],0.0
2343,[N][C][C][C][C][C][C][Branch1][Ring1][C][N][C][Ring1][Branch2],0.0
5321,[C][C][Branch1][C][C][C][C][=C][C][=C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch2],0.0
5287,[Cl][C][=C][C][=C][Branch1][P][S][C][=C][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][Cl][C][=C][Ring1][S],0.0
6999,[C][C][=N][N][=C][N][Ring1][Branch1][C][S][C][Branch1][C][Br][=C][C][=Ring1][=Branch1][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][C][Ring2][Ring1][C],0.0
5387,[C][C][=C][Branch1][C][N][C][=C][C][=C][Ring1][#Branch1][N],0.0
5892,[C][C][N][C][=C][N+1][Branch1][C][C][=C][Ring1][=Branch1],0.0
4624,[O][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring2][Ring1][Ring2][Ring1][#Branch2],1.0
7391,[C][N][Branch1][C][C][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],1.0
894,[O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O],0.0
3415,[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][Ring1][O][=O],0.0
7606,[C][O][C][=C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Ring2][Ring1][Ring1][C][C][=C][N][Branch1][C][C][C][=C][C][=C][Branch1][=C][N][C][=Branch1][C][=O][O][C][C][C][C][C][Ring1][Branch1][C][=C][Ring2][Ring1][Ring1][Ring1][#C],0.0
1707,[C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C@H1][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@H1][Ring1][#Branch1][C@H1][Ring1][O][C][C][C@][Ring2][Ring1][C][Ring1][#C][C],1.0
280,[C][O][P][=Branch1][C][=O][Branch1][Ring1][O][C][S][C][N][C][=Branch1][C][=O][O][C][=C][C][Branch1][C][Cl][=C][N][=C][Ring1][#Branch1][Ring1][O],0.0
384,[C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring1][C][Br][C][=C][Ring1][Branch2],1.0
4676,[O][C][=C][C][=C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=C],1.0
6158,[C][C@][C][C][C@H1][C@@H1][Branch2][Ring1][Ring2][C][C][C][=C][Branch1][C][Cl][C][=Branch1][C][=O][C][C][C@@][Ring1][Branch2][Ring1][N][C][C@@H1][Ring1][P][C][C][C@@H1][Ring2][Ring1][Ring2][O],1.0
1420,[N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],0.0
3143,[C][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2],1.0
7244,[C][C@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][F][C@@H1][Branch1][C][O][C][C@@][Ring2][Ring1][C][Ring2][Ring1][=Branch1][C],1.0
6750,[C][O][C][=C][C][=C][C][Branch2][Ring2][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][Branch1][#Branch1][C][N][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O][=C][Ring2][Ring1][=N],0.0
7962,[I][C][Branch1][C][I][I],1.0
2659,[C][C][C][=Branch1][C][=O][O][C@@H1][C][=C][C][C][C][C][Branch2][Ring1][=Branch1][C][C][C][Branch1][C][C][C][Ring1][#Branch1][C][C][C@@H1][Ring1][=Branch1][O][C][=Branch1][C][=O][C][C][C][Ring2][Ring1][Ring1][C][C][Ring2][Ring1][#Branch1],0.0
1221,[Cl][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][=Branch2][Cl],0.0
6602,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][C][=C][C][=C][Branch2][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][N][C][=Branch1][C][=N][N][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring1],0.0
5437,[C][C][Branch1][C][C][N][C][C@@H1][Branch1][C][O][C][O][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1],0.0
7535,[C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][Branch1][O][O][C][=Branch1][C][=O][C][Branch1][C][C][C][C][Branch1][C][C][C],1.0
6164,[C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C@H1][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][C][C@][Ring2][Ring1][Ring1][Ring1][S][C],1.0
5866,[C][C][C][C][C][C][C][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],1.0
218,[C][C][C][C][C][C][C][C][P+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],0.0
7350,[F][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][C][C][I],1.0
1627,[F][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Branch1][C][Br][C][Branch1][C][F][=C][Ring1][#Branch2][F],0.0
4326,[O][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][N],0.0
6406,[C][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2],1.0
4002,[O][=C][Branch1][C][O][/C][=C][/C][=C][C][=C][Branch1][=Branch2][C][N][C][=C][N][=C][Ring1][Branch1][C][=C][Ring1][N],0.0
1912,[C][=C][O][C][C][C][Ring1][=Branch1],0.0
3765,[C][C@H1][C][N][Branch2][Ring2][Branch2][C][=C][Branch1][C][F][C][Branch1][C][N][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][Ring1][=N][=C][Ring2][Ring1][Ring1][F][C][C@@H1][Branch1][C][C][N][Ring2][Ring1][O],0.0
1712,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][N][Branch1][C][C][C][C][=C][Ring1][=Branch2],1.0
7833,[N][=C][Branch1][C][N][N][C][C][=C][C][=C][C][Branch1][C][I][=C][Ring1][#Branch1].[N][=C][Branch1][C][N][N][C][C][=C][C][=C][C][Branch1][C][I][=C][Ring1][#Branch1],0.0
5241,[C][C][=C][C][Branch1][N][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Ring1][#C][N],1.0
4033,[C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][Ring1][=N][=O],0.0
42,[C][C][C][C][C][C][C][C][/C][=C][\C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][Ring1][C][O][C][O],0.0
4972,[C][N][C][C@H1][Branch1][P][C][N][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][=Branch1][=C][N][Ring1][Branch1][C][C][C@H1][Ring1][=N][Ring2][Ring1][=N],0.0
7133,[C][C][Branch1][C][C][C][=C][C][=C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][O][=C][Ring1][#C],1.0
3483,[C][C][C][C][O][PH1][=Branch1][C][=O][O][C][C][C][C],0.0
4921,[C][C@][C][C][C][=Branch1][C][=O][C][C@@H1][Ring1][#Branch1][C][C][C@@H1][C@@H1][Ring1][O][C][C][C@@][Branch1][C][C][C@H1][Ring1][#Branch1][C][C][C@][Ring1][=Branch1][Branch1][C][C][O],1.0
2271,[C][C][O][P][=Branch1][C][=S][Branch1][Ring2][O][C][C][O][/N][=C][Branch1][Ring1][\C][#N][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
3017,[C][C][O][C][=Branch1][C][=O][N][C][=Branch1][C][=S][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=S][N][C][=Branch1][C][=O][O][C][C],1.0
5036,[C][C][C][C][C][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],1.0
5680,[O][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
1955,[C][=C][C][Branch1][C][C][C][C][C][=C][Branch1][C][C][C],0.0
552,[C][C][C][O][C][S][C][Branch2][Ring1][N][C][=Branch1][C][=O][N][C][C][C][Branch1][=C][C][=C][C][Branch1][Ring1][C][N][=C][C][=C][Ring1][Branch2][F][C][C][Ring1][#C][=C][Branch1][C][C][C][=Ring2][Ring1][#Branch1][Br],0.0
4327,[O][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][Cl],0.0
5346,[C][O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][#C][C][=Branch1][C][=O][C][C][C][N][C][C][C][C][Ring1][Branch1][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Ring2],0.0
5170,[C][C][=C][C][=C][Branch1][Ring1][C][=O][S][Ring1][#Branch1],0.0
2967,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][N][Branch2][Ring1][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][C@@H1][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Ring2][Ring1][=C],0.0
2995,[C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][N+1][=Branch1][C][=O][O-1],1.0
779,[O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][/N][=N][/C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
7294,[C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][O][C][=C][C][=C][Branch2][Ring1][C][O][C][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][O][Ring1][#Branch2][C][=C][Ring1][P],1.0
7134,[C][N][C@H1][C][C@H1][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Ring2][Ring1][C][C@H1][O][C@@H1][Ring2][Ring1][Ring2][Ring1][Ring1],1.0
4142,[N][C][=C][C][=C][Branch1][C][N][C][Branch1][C][Cl][=C][Ring1][Branch2],0.0
7083,[C][C][=N][N][Branch2][Ring1][Ring2][C][=C][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][=C][C][=C][Ring1][#Branch2][Cl][C][=Branch1][C][=O][C][Ring1][P][/N][=N][/C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
4968,[C][C][Branch1][C][C][C][C][=C][C][=C][Branch1][#Branch2][C][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][Ring1][O],1.0
1453,[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O],0.0
6424,[C][C][C][C][Branch1][C][C][C][O],0.0
1761,[C][#C][C@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][C@H1][Ring1][N][C][C][C@@][Ring1][S][Ring2][Ring1][Ring2][C],1.0
2508,[C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][Branch1][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][N][Ring1][#Branch1],0.0
2663,[C][O][C][=Branch1][C][=O][C][Branch1][C][C][N][Branch1][=C][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][C][C][=C][C][=C][Ring1][#Branch1][C],0.0
7958,[O][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=C][C][Ring1][N][=C][Ring1][#Branch2][Ring1][=Branch1],1.0
4971,[C][C][C][S][P][=Branch1][C][=O][Branch1][Ring2][O][C][C][O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][Cl],0.0
628,[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][#Branch2][C][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
7295,[C][C][O][C][=Branch1][C][=O][N][C][C][O][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N],0.0
5772,[C][C@H1][Branch1][=C][C][C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][O][C@H1][C][C][C@H1][C@H1][C@H1][Branch1][N][C][C@H1][Branch1][C][O][C@@][Ring1][#Branch1][Ring1][#Branch2][C][C@@][Branch1][C][C][C][C][C@@H1][Branch1][C][O][C][C@H1][Ring1][Branch2][C][C@H1][Ring1][P][O],1.0
6641,[Hg+2],0.0
1894,[N][C][=C][Branch1][C][Cl][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][#Branch2][Cl],0.0
3859,[C][N][Branch1][C][C][C][=Branch1][C][=O][Cl],0.0
356,[C][N][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][N+1][Branch1][C][C][=C][Ring1][#Branch1],1.0
3351,[C][C][N][Branch1][Ring1][C][C][N][=O],1.0
6871,[C][O][C][=C][C][=C][C][=C][Branch1][#Branch1][C@H1][Branch1][C][C][C][O][C][=C][C][Ring1][#Branch2][=C][Ring1][=C],1.0
5738,[N][C][=C][C][=C][Branch1][=C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][=C][Ring1][S],1.0
7145,[C][C][C][C][C][C][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],1.0
6020,[C][C][C][C][N][Branch1][Ring1][C][C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][=N][N+1][=Branch1][C][=O][O-1],0.0
7304,[C][O][P][=Branch1][C][=S][Branch1][Ring1][O][C][O][C][=C][Branch1][C][Cl][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][Cl],1.0
6605,[C][=C][C][Branch1][S][N][Branch1][#Branch1][C][C][C][O][Ring1][Ring1][C][C][C][O][Ring1][Ring1][=C][C][=C][Ring1][#C][O][C][C][C][O][Ring1][Ring1],0.0
1530,[O][=S][O][C][C][O][Ring1][Branch1],0.0
4878,[C][C@@H1][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][F][C@@H1][Branch1][C][O][C][C@][Ring2][Ring1][C][Branch1][C][C][C@@][Ring2][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][=C][Ring1][#Branch2],1.0
4550,[C][C][C][C][/C][=C][\C][C][C][C][C][C][C][C][C][C][=O],1.0
7346,[C][C][C][C][C][Branch2][Ring1][=Branch1][C][N+1][Branch1][C][C][Branch1][N][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C][C][Ring1][#C][C][Ring1][S][Branch1][C][C][C].[C][O][S][=Branch1][C][=O][=Branch1][C][=O][O-1].[C][O][S][=Branch1][C][=O][=Branch1][C][=O][O-1],0.0
4616,[C][C][C][C][C][C][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],1.0
7741,[C][C][=Branch1][C][=O][O][C][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][=C][Ring1][=N],0.0
2882,[O][=C][O][C][C@H1][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C@H1][Ring1][=N][C][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1],1.0
7838,[C][#C][C][N][Branch1][C][C][C][C][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl],1.0
6661,[C][=C][C][S][C][C][N][C][=C][C][Branch1][C][Cl][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][O][S][=Branch1][C][=O][=Branch1][C][=O][N][Ring1][P],1.0
3586,[C][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][C],1.0
5145,[C][C][Branch1][C][O][C@H1][C][C][C@H1][C@@H1][C][C][C@@H1][C][C@@H1][Branch1][C][O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][C][C@][Ring2][Ring1][Ring1][Ring1][S][C],1.0
772,[C][C][C][Branch1][C][C][N][C][=Branch1][C][=O][NH1][C][Branch1][C][C][=C][Branch1][C][Br][C][Ring1][=Branch2][=O],0.0
4018,[C][C][O][P][=Branch1][C][=S][Branch1][Ring2][O][C][C][O][C][=C][N][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2],1.0
6570,[N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
7183,[O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl],0.0
6697,[O][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@H1][Branch1][C][O][C][O],1.0
643,[N][=C][Branch1][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
6160,[C][C][=Branch1][C][=O][O][C@H1][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C][Ring1][#Branch1][=C][Ring1][O][C][=C][C@][Ring2][Ring1][C][Ring1][#C][C],1.0
7597,[O][=C][O][C][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][O][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][Ring1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Branch2],1.0
7801,[C][=C][Branch1][C][C][C@@H1][C][C][C][=C][C][C][C@@H1][Branch1][C][C][C@][Ring1][#Branch1][Branch1][C][C][C][Ring1][N],0.0
206,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
1250,[O][=C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],1.0
5028,[N][C@@H1][C][O][N][C][Ring1][Branch1][=O],0.0
5356,[C][C][C][C][Branch1][=Branch2][C][N][C][=N][C][=N][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl],0.0
399,[N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
